id,lemma,pos
oewn-Nova_Lisboa-n,Nova Lisboa,n
oewn-Nova_Scotia-n,Nova Scotia,n
oewn-Nova_Zembla-n,Nova Zembla,n
oewn-Novaya_Zemlya-n,Novaya Zemlya,n
oewn-Novgorod-n,Novgorod,n
oewn-Novosibirsk-n,Novosibirsk,n
oewn-Nubia-n,Nubia,n
oewn-Nubian_Desert-n,Nubian Desert,n
oewn-Nullarbor_Plain-n,Nullarbor Plain,n
oewn-Numidia-n,Numidia,n
oewn-Nunavut-n,Nunavut,n
oewn-Nuremberg-n,Nuremberg,n
oewn-Nurnberg-n,Nurnberg,n
oewn-Nusa_Tenggara-n,Nusa Tenggara,n
oewn-Nutmeg_State-n,Nutmeg State,n
oewn-Nyala-n,Nyala,n
oewn-Nyamuragira-n,Nyamuragira,n
oewn-Nyasaland-n,Nyasaland,n
oewn-Nyiragongo-n,Nyiragongo,n
oewn-nadir-n,nadir,n
oewn-narco-state-n,narco-state,n
oewn-national_capital-n,national capital,n
oewn-national_park-n,national park,n
oewn-native_land-n,native land,n
oewn-navel-n,navel,n
oewn-navel_point-n,navel point,n
oewn-neck_of_the_woods-n,neck of the woods,n
oewn-necropolis-n,necropolis,n
oewn-neighborhood-n,neighborhood,n
oewn-neighbourhood-n,neighbourhood,n
oewn-nerve_center-n,nerve center,n
oewn-nerve_centre-n,nerve centre,n
oewn-nest-n,nest,n
oewn-nesting_place-n,nesting place,n
oewn-new_town-n,new town,n
oewn-nirvana-n,nirvana,n
oewn-no_man-ap-s_land-n,no man's land,n
oewn-no-go_area-n,no-go area,n
oewn-no-parking_zone-n,no-parking zone,n
oewn-node-n,node,n
oewn-nombril-n,nombril,n
oewn-nook-n,nook,n
oewn-north-n,north,n
oewn-north_side-n,north side,n
oewn-north-south_direction-n,north-south direction,n
oewn-northeast-n,northeast,n
oewn-northeastern_United_States-n,northeastern United States,n
oewn-northern_Europe-n,northern Europe,n
oewn-northland-n,northland,n
oewn-northwest-n,northwest,n
oewn-northwestern_United_States-n,northwestern United States,n
oewn-H.I.-n,H.I.,n
oewn-HI-n,HI,n
oewn-Hadrian-ap-s_Wall-n,Hadrian's Wall,n
oewn-Hagerstown-n,Hagerstown,n
oewn-Haifa-n,Haifa,n
oewn-Haiphong-n,Haiphong,n
oewn-Haiti-n,Haiti,n
oewn-Haitian_capital-n,Haitian capital,n
oewn-Halab-n,Halab,n
oewn-Haleakala_National_Park-n,Haleakala National Park,n
oewn-Halicarnassus-n,Halicarnassus,n
oewn-Halifax-n,Halifax,n
oewn-Halle-n,Halle,n
oewn-Halle-an-der-Saale-n,Halle-an-der-Saale,n
oewn-Hamburg-n,Hamburg,n
oewn-Hamelin-n,Hamelin,n
oewn-Hameln-n,Hameln,n
oewn-Hamilton-n,Hamilton,n
oewn-Hampshire-n,Hampshire,n
oewn-Han-Gook-n,Han-Gook,n
oewn-Hangchow-n,Hangchow,n
oewn-Hangzhou-n,Hangzhou,n
oewn-Hannibal-n,Hannibal,n
oewn-Hannover-n,Hannover,n
oewn-Hanoi-n,Hanoi,n
oewn-Hanover-n,Hanover,n
oewn-Harare-n,Harare,n
oewn-Hargeisa-n,Hargeisa,n
oewn-Harlem-n,Harlem,n
oewn-Harlem_River-n,Harlem River,n
oewn-Harley_Street-n,Harley Street,n
oewn-Harper-ap-s_Ferry-n,Harper's Ferry,n
oewn-Harpers_Ferry-n,Harpers Ferry,n
oewn-Harrisburg-n,Harrisburg,n
oewn-Hartford-n,Hartford,n
oewn-Hashemite_Kingdom_of_Jordan-n,Hashemite Kingdom of Jordan,n
oewn-Hastings-n,Hastings,n
oewn-Hatteras_Island-n,Hatteras Island,n
oewn-Hattiesburg-n,Hattiesburg,n
oewn-Haute-Normandie-n,Haute-Normandie,n
oewn-Havana-n,Havana,n
oewn-Haw.-n,Haw.,n
oewn-Hawai-ap-i-n,Hawai'i,n
oewn-Hawai-ap-i_Volcanoes_National_Park-n,Hawai'i Volcanoes National Park,n
oewn-Hawaii-n,Hawaii,n
oewn-Hawaii_Island-n,Hawaii Island,n
oewn-Hawaii_Volcanoes_National_Park-n,Hawaii Volcanoes National Park,n
oewn-Hawaiian_Islands-n,Hawaiian Islands,n
oewn-Hawaiian_capital-n,Hawaiian capital,n
oewn-Hawkeye_State-n,Hawkeye State,n
oewn-Hayastan-n,Hayastan,n
oewn-Hays-n,Hays,n
oewn-Hayti-n,Hayti,n
oewn-Heart_of_Dixie-n,Heart of Dixie,n
oewn-Heaviside_layer-n,Heaviside layer,n
oewn-Hebei-n,Hebei,n
oewn-Hebei_province-n,Hebei province,n
oewn-Hebridean_Islands-n,Hebridean Islands,n
oewn-Hebridean_Isles-n,Hebridean Isles,n
oewn-Hebrides-n,Hebrides,n
oewn-Hedjaz-n,Hedjaz,n
oewn-Hefa-n,Hefa,n
oewn-Hejaz-n,Hejaz,n
oewn-Helena-n,Helena,n
oewn-Hell-ap-s_Half_Acre-n,Hell's Half Acre,n
oewn-Hell-ap-s_Kitchen-n,Hell's Kitchen,n
oewn-Hellenic_Republic-n,Hellenic Republic,n
oewn-Hellespont-n,Hellespont,n
oewn-Helsingfors-n,Helsingfors,n
oewn-Helsinki-n,Helsinki,n
oewn-Helvetia-n,Helvetia,n
oewn-Herat-n,Herat,n
oewn-Herculaneum-n,Herculaneum,n
oewn-Hermosillo-n,Hermosillo,n
oewn-Heroica_Puebla_de_Zaragoza-n,Heroica Puebla de Zaragoza,n
oewn-Hershey-n,Hershey,n
oewn-Hertfordshire-n,Hertfordshire,n
oewn-Hibbing-n,Hibbing,n
oewn-Hibernia-n,Hibernia,n
oewn-Highlands-n,Highlands,n
oewn-Highlands_of_Scotland-n,Highlands of Scotland,n
oewn-Hijaz-n,Hijaz,n
oewn-Hilo-n,Hilo,n
oewn-Hindustan-n,Hindustan,n
oewn-Hippo-n,Hippo,n
oewn-Hippo_Regius-n,Hippo Regius,n
oewn-Hiroshima-n,Hiroshima,n
oewn-Hispaniola-n,Hispaniola,n
oewn-Ho_Chi_Minh_City-n,Ho Chi Minh City,n
oewn-Hobart-n,Hobart,n
oewn-Hodeida-n,Hodeida,n
oewn-Hohenlinden-n,Hohenlinden,n
oewn-Hohhot-n,Hohhot,n
oewn-Hokkaido-n,Hokkaido,n
oewn-Holland-n,Holland,n
oewn-Hollywood-n,Hollywood,n
oewn-Holy_Land-n,Holy Land,n
oewn-Holy_See-n,Holy See,n
oewn-Home_Counties-n,Home Counties,n
oewn-Homel-n,Homel,n
oewn-Homyel-n,Homyel,n
oewn-Hondo-n,Hondo,n
oewn-Honduran_capital-n,Honduran capital,n
oewn-Honduras-n,Honduras,n
oewn-Hong_Kong-n,Hong Kong,n
oewn-Honiara-n,Honiara,n
oewn-Honolulu-n,Honolulu,n
oewn-Honshu-n,Honshu,n
oewn-Hoosier_State-n,Hoosier State,n
oewn-Hopeh-n,Hopeh,n
oewn-Hopei-n,Hopei,n
oewn-Horn_of_Africa-n,Horn of Africa,n
oewn-Hot_Springs-n,Hot Springs,n
oewn-Hot_Springs_National_Park-n,Hot Springs National Park,n
oewn-Houghton-n,Houghton,n
oewn-House_of_Islam-n,House of Islam,n
oewn-House_of_War-n,House of War,n
oewn-Houses_of_Parliament-n,Houses of Parliament,n
oewn-Houston-n,Houston,n
oewn-Hrvatska-n,Hrvatska,n
oewn-Hsian-n,Hsian,n
oewn-Huainaputina-n,Huainaputina,n
oewn-Huambo-n,Huambo,n
oewn-Huaynaputina-n,Huaynaputina,n
oewn-Hub_of_the_Universe-n,Hub of the Universe,n
oewn-Hull-n,Hull,n
oewn-Hunan-n,Hunan,n
oewn-Hunan_province-n,Hunan province,n
oewn-Hungarian_capital-n,Hungarian capital,n
oewn-Hungary-n,Hungary,n
oewn-Huntington-n,Huntington,n
oewn-Huntsville-n,Huntsville,n
oewn-Hyderabad-n,Hyderabad,n
oewn-habitat-n,habitat,n
oewn-habitation-n,habitation,n
oewn-half-mast-n,half-mast,n
oewn-half-staff-n,half-staff,n
oewn-hamlet-n,hamlet,n
oewn-hand-n,hand,n
oewn-hangout-n,hangout,n
oewn-harbor-n,harbor,n
oewn-harborage-n,harborage,n
oewn-harbour-n,harbour,n
oewn-harbourage-n,harbourage,n
oewn-hatchery-n,hatchery,n
oewn-haunt-n,haunt,n
oewn-haven-n,haven,n
oewn-hayfield-n,hayfield,n
oewn-heading-n,heading,n
oewn-headspring-n,headspring,n
oewn-headwater-n,headwater,n
oewn-hearing-n,hearing,n
oewn-heart-n,heart,n
oewn-hearth-n,hearth,n
oewn-heartland-n,heartland,n
oewn-heath-n,heath,n
oewn-heathland-n,heathland,n
oewn-heaven-n,heaven,n
oewn-heavens-n,heavens,n
oewn-heel_tip-n,heel tip,n
oewn-heeltip-n,heeltip,n
oewn-heights-n,heights,n
oewn-heliopause-n,heliopause,n
oewn-heliosphere-n,heliosphere,n
oewn-hell-n,hell,n
oewn-hell_on_earth-n,hell on earth,n
oewn-hellhole-n,hellhole,n
oewn-hemisphere-n,hemisphere,n
oewn-hemline-n,hemline,n
oewn-here-n,here,n
oewn-heronry-n,heronry,n
oewn-heterogloss-n,heterogloss,n
oewn-hideaway-n,hideaway,n
oewn-hideout-n,hideout,n
oewn-hiding_place-n,hiding place,n
oewn-high-n,high,n
oewn-high_country-n,high country,n
oewn-high-water_mark-n,high-water mark,n
oewn-hilltop-n,hilltop,n
oewn-hinterland-n,hinterland,n
oewn-hipline-n,hipline,n
oewn-holding_pattern-n,holding pattern,n
oewn-hole-in-the-wall-n,hole-in-the-wall,n
oewn-holiday_resort-n,holiday resort,n
oewn-holy-n,holy,n
oewn-holy_place-n,holy place,n
oewn-home-n,home,n
oewn-home_away_from_home-n,home away from home,n
oewn-home_from_home-n,home from home,n
oewn-home_ground-n,home ground,n
oewn-home_port-n,home port,n
oewn-home_range-n,home range,n
oewn-home_territory-n,home territory,n
oewn-homeland-n,homeland,n
oewn-hometown-n,hometown,n
oewn-honeymoon_resort-n,honeymoon resort,n
oewn-horizon-n,horizon,n
oewn-horse_latitude-n,horse latitude,n
oewn-hot_spot-n,hot spot,n
oewn-hotspot-n,hotspot,n
oewn-hour_angle-n,hour angle,n
oewn-hour_circle-n,hour circle,n
oewn-house-n,house,n
oewn-housing_development-n,housing development,n
oewn-housing_estate-n,housing estate,n
oewn-housing_project-n,housing project,n
oewn-hub-n,hub,n
oewn-hunting_ground-n,hunting ground,n
oewn-hydroisohypse-n,hydroisohypse,n
oewn-hydroisopieze-n,hydroisopieze,n
oewn-S.C.-n,S.C.,n
oewn-S.D.-n,S.D.,n
oewn-SADR-n,SADR,n
oewn-SC-n,SC,n
oewn-SD-n,SD,n
oewn-Saba-n,Saba,n
oewn-Sabah-n,Sabah,n
oewn-Sachsen-n,Sachsen,n
oewn-Sacramento-n,Sacramento,n
oewn-Safaqis-n,Safaqis,n
oewn-Sagebrush_State-n,Sagebrush State,n
oewn-Saginaw-n,Saginaw,n
oewn-Sagittarius-n,Sagittarius,n
oewn-Sagittarius_the_Archer-n,Sagittarius the Archer,n
oewn-Sahara-n,Sahara,n
oewn-Sahara_Desert-n,Sahara Desert,n
oewn-Saharaui_Arab_Democratic_Republic-n,Saharaui Arab Democratic Republic,n
oewn-Saharawi_Arab_Democratic_Republic-n,Saharawi Arab Democratic Republic,n
oewn-Sahrawi_Arab_Democratic_Republic-n,Sahrawi Arab Democratic Republic,n
oewn-Saida-n,Saida,n
oewn-Saigon-n,Saigon,n
oewn-Saint_Augustine-n,Saint Augustine,n
oewn-Saint_Christopher-n,Saint Christopher,n
oewn-Saint_Christopher-Nevis-n,Saint Christopher-Nevis,n
oewn-Saint_Cloud-n,Saint Cloud,n
oewn-Saint_Eustatius-n,Saint Eustatius,n
oewn-Saint_John-n,Saint John,n
oewn-Saint_John-ap-s-n,Saint John's,n
oewn-Saint_Joseph-n,Saint Joseph,n
oewn-Saint_Kitts-n,Saint Kitts,n
oewn-Saint_Kitts_and_Nevis-n,Saint Kitts and Nevis,n
oewn-Saint_Louis-n,Saint Louis,n
oewn-Saint_Lucia-n,Saint Lucia,n
oewn-Saint_Maarten-n,Saint Maarten,n
oewn-Saint_Martin-n,Saint Martin,n
oewn-Saint_Paul-n,Saint Paul,n
oewn-Saint_Petersburg-n,Saint Petersburg,n
oewn-Saint_Vincent-n,Saint Vincent,n
oewn-Saint_Vincent_and_the_Grenadines-n,Saint Vincent and the Grenadines,n
oewn-Saipan-n,Saipan,n
oewn-Sakartvelo-n,Sakartvelo,n
oewn-Sakkara-n,Sakkara,n
oewn-Salem-n,Salem,n
oewn-Salina-n,Salina,n
oewn-Salisbury-n,Salisbury,n
oewn-Salonica-n,Salonica,n
oewn-Salonika-n,Salonika,n
oewn-Salt_Lake_City-n,Salt Lake City,n
oewn-Salvador-n,Salvador,n
oewn-Salvadoran_capital-n,Salvadoran capital,n
oewn-Salzburg-n,Salzburg,n
oewn-Samarang-n,Samarang,n
oewn-Samarcand-n,Samarcand,n
oewn-Samaria-n,Samaria,n
oewn-Samarkand-n,Samarkand,n
oewn-Samoa-n,Samoa,n
oewn-Samoa_i_Sisifo-n,Samoa i Sisifo,n
oewn-Samoan_Islands-n,Samoan Islands,n
oewn-San_Angelo-n,San Angelo,n
oewn-San_Antonio-n,San Antonio,n
oewn-San_Bernardino-n,San Bernardino,n
oewn-San_Diego-n,San Diego,n
oewn-San_Francisco-n,San Francisco,n
oewn-San_Jose-n,San Jose,n
oewn-San_Juan-n,San Juan,n
oewn-San_Luis_Potosi-n,San Luis Potosi,n
oewn-San_Marino-n,San Marino,n
oewn-San_Mateo-n,San Mateo,n
oewn-San_Pablo-n,San Pablo,n
oewn-San_Pedro_Sula-n,San Pedro Sula,n
oewn-San_Salvador-n,San Salvador,n
oewn-San_Sebastian-n,San Sebastian,n
oewn-Sana-n,Sana,n
oewn-Sana-ap-a-n,Sana'a,n
oewn-Sanaa-n,Sanaa,n
oewn-Sandwich_Islands-n,Sandwich Islands,n
oewn-Sangay-n,Sangay,n
oewn-Santa_Barbara-n,Santa Barbara,n
oewn-Santa_Catalina-n,Santa Catalina,n
oewn-Santa_Catalina_Island-n,Santa Catalina Island,n
oewn-Santa_Clara-n,Santa Clara,n
oewn-Santa_Cruz-n,Santa Cruz,n
oewn-Santa_Cruz_de_la_Sierra-n,Santa Cruz de la Sierra,n
oewn-Santa_Fe-n,Santa Fe,n
oewn-Santa_Maria_de_Belem-n,Santa Maria de Belem,n
oewn-Santa_Maria_del_Tule-n,Santa Maria del Tule,n
oewn-Santiago-n,Santiago,n
oewn-Santiago_de_Chile-n,Santiago de Chile,n
oewn-Santiago_de_Cuba-n,Santiago de Cuba,n
oewn-Santiago_de_los_Caballeros-n,Santiago de los Caballeros,n
oewn-Santo_Domingo-n,Santo Domingo,n
oewn-Santos-n,Santos,n
oewn-Sao_Bernardo_do_Campo-n,Sao Bernardo do Campo,n
oewn-Sao_Goncalo-n,Sao Goncalo,n
oewn-Sao_Joao_de_Meriti-n,Sao Joao de Meriti,n
oewn-Sao_Jose_dos_Campos-n,Sao Jose dos Campos,n
oewn-Sao_Louis-n,Sao Louis,n
oewn-Sao_Paulo-n,Sao Paulo,n
oewn-Sao_Thome_e_Principe-n,Sao Thome e Principe,n
oewn-Sao_Tiago_Island-n,Sao Tiago Island,n
oewn-Sao_Tome-n,Sao Tome,n
oewn-Sao_Tome_and_Principe-n,Sao Tome and Principe,n
oewn-Sao_Tome_e_Principe-n,Sao Tome e Principe,n
oewn-Sapporo-n,Sapporo,n
oewn-Saqqara-n,Saqqara,n
oewn-Saqqarah-n,Saqqarah,n
oewn-Saragossa-n,Saragossa,n
oewn-Sarajevo-n,Sarajevo,n
oewn-Sarasota-n,Sarasota,n
oewn-Saratoga_Springs-n,Saratoga Springs,n
oewn-Saratov-n,Saratov,n
oewn-Sarawak-n,Sarawak,n
oewn-Sardegna-n,Sardegna,n
oewn-Sardinia-n,Sardinia,n
oewn-Sardis-n,Sardis,n
oewn-Saskatchewan-n,Saskatchewan,n
oewn-Saskatoon-n,Saskatoon,n
oewn-Saudi_Arabia-n,Saudi Arabia,n
oewn-Sault_Sainte_Marie-n,Sault Sainte Marie,n
oewn-Sault_Ste._Marie-n,Sault Ste. Marie,n
oewn-Savannah-n,Savannah,n
oewn-Savoy-n,Savoy,n
oewn-Saxe-n,Saxe,n
oewn-Saxony-n,Saxony,n
oewn-Sayda-n,Sayda,n
oewn-Scandinavia-n,Scandinavia,n
oewn-Scandinavian_Peninsula-n,Scandinavian Peninsula,n
oewn-Scandinavian_country-n,Scandinavian country,n
oewn-Scandinavian_nation-n,Scandinavian nation,n
oewn-Schenectady-n,Schenectady,n
oewn-Schlesien-n,Schlesien,n
oewn-Schweiz-n,Schweiz,n
oewn-Scilly_Islands-n,Scilly Islands,n
oewn-Scorpio-n,Scorpio,n
oewn-Scorpio_the_Scorpion-n,Scorpio the Scorpion,n
oewn-Scorpion-n,Scorpion,n
oewn-Scotland-n,Scotland,n
oewn-Scottish_Highlands-n,Scottish Highlands,n
oewn-Scottish_Lowlands-n,Scottish Lowlands,n
oewn-Scranton-n,Scranton,n
oewn-Scythia-n,Scythia,n
oewn-Sealyham-n,Sealyham,n
oewn-Seattle-n,Seattle,n
oewn-Sebastopol-n,Sebastopol,n
oewn-Sedalia-n,Sedalia,n
oewn-Seeland-n,Seeland,n
oewn-Selangor-n,Selangor,n
oewn-Selma-n,Selma,n
oewn-Semarang-n,Semarang,n
oewn-Senegal-n,Senegal,n
oewn-Seoul-n,Seoul,n
oewn-Sequoia_National_Park-n,Sequoia National Park,n
oewn-Serbia-n,Serbia,n
oewn-Serbia_and_Montenegro-n,Serbia and Montenegro,n
oewn-Serdica-n,Serdica,n
oewn-Serengeti-n,Serengeti,n
oewn-Serengeti_National_Park-n,Serengeti National Park,n
oewn-Serengeti_Plain-n,Serengeti Plain,n
oewn-Setubal-n,Setubal,n
oewn-Sevastopol-n,Sevastopol,n
oewn-Seven_Hills_of_Rome-n,Seven Hills of Rome,n
oewn-Seventh_Avenue-n,Seventh Avenue,n
oewn-Sevilla-n,Sevilla,n
oewn-Seville-n,Seville,n
oewn-Seward_Peninsula-n,Seward Peninsula,n
oewn-Seychelles-n,Seychelles,n
oewn-Seychelles_islands-n,Seychelles islands,n
oewn-Seyhan-n,Seyhan,n
oewn-Sfax-n,Sfax,n
oewn-Shanghai-n,Shanghai,n
oewn-Shangri-la-n,Shangri-la,n
oewn-Sheffield-n,Sheffield,n
oewn-Shenandoah_National_Park-n,Shenandoah National Park,n
oewn-Shenyang-n,Shenyang,n
oewn-Sherman-n,Sherman,n
oewn-Shetland-n,Shetland,n
oewn-Shetland_Islands-n,Shetland Islands,n
oewn-Shikoku-n,Shikoku,n
oewn-Shiraz-n,Shiraz,n
oewn-Show_Me_State-n,Show Me State,n
oewn-Shreveport-n,Shreveport,n
oewn-Siam-n,Siam,n
oewn-Sian-n,Sian,n
oewn-Siberia-n,Siberia,n
oewn-Sichuan-n,Sichuan,n
oewn-Sicilia-n,Sicilia,n
oewn-Sicily-n,Sicily,n
oewn-Sidon-n,Sidon,n
oewn-Sierra_Leone-n,Sierra Leone,n
oewn-Sikkim-n,Sikkim,n
oewn-Silesia-n,Silesia,n
oewn-Silicon_Valley-n,Silicon Valley,n
oewn-Silk_Road-n,Silk Road,n
oewn-Silver_City-n,Silver City,n
oewn-Silver_State-n,Silver State,n
oewn-Simpson_Desert-n,Simpson Desert,n
oewn-Sinai-n,Sinai,n
oewn-Sinai_Desert-n,Sinai Desert,n
oewn-Sinai_Peninsula-n,Sinai Peninsula,n
oewn-Sind-n,Sind,n
oewn-Singan-n,Singan,n
oewn-Singapore-n,Singapore,n
oewn-Singapore_Island-n,Singapore Island,n
oewn-Sinkiang-n,Sinkiang,n
oewn-Sint_Eustatius-n,Sint Eustatius,n
oewn-Sint_Maarten-n,Sint Maarten,n
oewn-Sion-n,Sion,n
oewn-Sioux_City-n,Sioux City,n
oewn-Sioux_Falls-n,Sioux Falls,n
oewn-Siracusa-n,Siracusa,n
oewn-Sitka-n,Sitka,n
oewn-Sitsang-n,Sitsang,n
oewn-Sjaelland-n,Sjaelland,n
oewn-Skagway-n,Skagway,n
oewn-Skopje-n,Skopje,n
oewn-Skoplje-n,Skoplje,n
oewn-Slask-n,Slask,n
oewn-Slavkov_u_Brna-n,Slavkov u Brna,n
oewn-Slezsko-n,Slezsko,n
oewn-Slovak_Republic-n,Slovak Republic,n
oewn-Slovakia-n,Slovakia,n
oewn-Slovenia-n,Slovenia,n
oewn-Slovenija-n,Slovenija,n
oewn-Smolensk-n,Smolensk,n
oewn-Smyrna-n,Smyrna,n
oewn-SoHo-n,SoHo,n
oewn-Socialist_People-ap-s_Libyan_Arab_Jamahiriya-n,Socialist People's Libyan Arab Jamahiriya,n
oewn-Socialist_Republic_of_Vietnam-n,Socialist Republic of Vietnam,n
oewn-Society_Islands-n,Society Islands,n
oewn-Sodom-n,Sodom,n
oewn-Sofia-n,Sofia,n
oewn-Soho-n,Soho,n
oewn-Soledad-n,Soledad,n
oewn-Solingen-n,Solingen,n
oewn-Solomon_Islands-n,Solomon Islands,n
oewn-Solomons-n,Solomons,n
oewn-Somali_peninsula-n,Somali peninsula,n
oewn-Somalia-n,Somalia,n
oewn-Somaliland-n,Somaliland,n
oewn-Sombrero-n,Sombrero,n
oewn-Somerset-n,Somerset,n
oewn-Sonoran_Desert-n,Sonoran Desert,n
oewn-Sooner_State-n,Sooner State,n
oewn-Soudan-n,Soudan,n
oewn-Sousse-n,Sousse,n
oewn-South-n,South,n
oewn-South_Africa-n,South Africa,n
oewn-South_American_country-n,South American country,n
oewn-South_American_nation-n,South American nation,n
oewn-South_Australia-n,South Australia,n
oewn-South_Bend-n,South Bend,n
oewn-South_Carolina-n,South Carolina,n
oewn-South_Celestial_Pole-n,South Celestial Pole,n
oewn-South_Dakota-n,South Dakota,n
oewn-South_Frigid_Zone-n,South Frigid Zone,n
oewn-South_Island-n,South Island,n
oewn-South_Korea-n,South Korea,n
oewn-South_Ossetia-n,South Ossetia,n
oewn-South_Ossetian_Republic-n,South Ossetian Republic,n
oewn-South_Pole-n,South Pole,n
oewn-South_Temperate_Zone-n,South Temperate Zone,n
oewn-South_Vietnam-n,South Vietnam,n
oewn-South_West_Africa-n,South West Africa,n
oewn-South_Yorkshire-n,South Yorkshire,n
oewn-South_of_Houston-n,South of Houston,n
oewn-Southeast-n,Southeast,n
oewn-Southeast_Asia-n,Southeast Asia,n
oewn-Southern_France-n,Southern France,n
oewn-Southern_Hemisphere-n,Southern Hemisphere,n
oewn-Southern_Rhodesia-n,Southern Rhodesia,n
oewn-Southern_United_States-n,Southern United States,n
oewn-Southwest-n,Southwest,n
oewn-Soviet_Russia-n,Soviet Russia,n
oewn-Soviet_Socialist_Republic-n,Soviet Socialist Republic,n
oewn-Soviet_Union-n,Soviet Union,n
oewn-Soweto-n,Soweto,n
oewn-Spain-n,Spain,n
oewn-Spanish_Guinea-n,Spanish Guinea,n
oewn-Spanish_Sahara-n,Spanish Sahara,n
oewn-Spanish_capital-n,Spanish capital,n
oewn-Sparta-n,Sparta,n
oewn-Spice_Islands-n,Spice Islands,n
oewn-Spitsbergen-n,Spitsbergen,n
oewn-Spitzbergen-n,Spitzbergen,n
oewn-Split-n,Split,n
oewn-Spokane-n,Spokane,n
oewn-Spotsylvania-n,Spotsylvania,n
oewn-Spotsylvania_County-n,Spotsylvania County,n
oewn-Springfield-n,Springfield,n
oewn-Srbija-n,Srbija,n
oewn-Sri_Lanka-n,Sri Lanka,n
oewn-St._Augustine-n,St. Augustine,n
oewn-St._Christopher-n,St. Christopher,n
oewn-St._Christopher-Nevis-n,St. Christopher-Nevis,n
oewn-St._Cloud-n,St. Cloud,n
oewn-St._Eustatius-n,St. Eustatius,n
oewn-St._George-ap-s-n,St. George's,n
oewn-St._John-n,St. John,n
oewn-St._John-ap-s-n,St. John's,n
oewn-St._Joseph-n,St. Joseph,n
oewn-St._Kitts-n,St. Kitts,n
oewn-St._Kitts_and_Nevis-n,St. Kitts and Nevis,n
oewn-St._Louis-n,St. Louis,n
oewn-St._Lucia-n,St. Lucia,n
oewn-St._Maarten-n,St. Maarten,n
oewn-St._Martin-n,St. Martin,n
oewn-St._Mary_of_Bethlehem-n,St. Mary of Bethlehem,n
oewn-St._Paul-n,St. Paul,n
oewn-St._Petersburg-n,St. Petersburg,n
oewn-St._Thomas_and_Principe-n,St. Thomas and Principe,n
oewn-St._Vincent-n,St. Vincent,n
oewn-St._Vincent_and_the_Grenadines-n,St. Vincent and the Grenadines,n
oewn-Stabroek-n,Stabroek,n
oewn-Staffa-n,Staffa,n
oewn-Stagira-n,Stagira,n
oewn-Stagirus-n,Stagirus,n
oewn-Stalinabad-n,Stalinabad,n
oewn-Stalingrad-n,Stalingrad,n
oewn-Stalino-n,Stalino,n
oewn-Stamboul-n,Stamboul,n
oewn-Stambul-n,Stambul,n
oewn-State_of_Bahrain-n,State of Bahrain,n
oewn-State_of_Eritrea-n,State of Eritrea,n
oewn-State_of_Israel-n,State of Israel,n
oewn-State_of_Katar-n,State of Katar,n
oewn-State_of_Kuwait-n,State of Kuwait,n
oewn-State_of_Palestine-n,State of Palestine,n
oewn-State_of_Qatar-n,State of Qatar,n
oewn-State_of_the_Vatican_City-n,State of the Vatican City,n
oewn-Staten_Island-n,Staten Island,n
oewn-Stavanger-n,Stavanger,n
oewn-Stockholm-n,Stockholm,n
oewn-Stonehenge-n,Stonehenge,n
oewn-Strand-n,Strand,n
oewn-Strasbourg-n,Strasbourg,n
oewn-Strassburg-n,Strassburg,n
oewn-Stratford-on-Avon-n,Stratford-on-Avon,n
oewn-Stratford-upon-Avon-n,Stratford-upon-Avon,n
oewn-Stuttgart-n,Stuttgart,n
oewn-Sub-Saharan_Africa-n,Sub-Saharan Africa,n
oewn-Sucre-n,Sucre,n
oewn-Sudan-n,Sudan,n
oewn-Sudbury-n,Sudbury,n
oewn-Suez-n,Suez,n
oewn-Suez_Canal-n,Suez Canal,n
oewn-Suisse-n,Suisse,n
oewn-Sulawesi-n,Sulawesi,n
oewn-Sultanate_of_Oman-n,Sultanate of Oman,n
oewn-Sumatra-n,Sumatra,n
oewn-Sumer-n,Sumer,n
oewn-Sun_Belt-n,Sun Belt,n
oewn-Sun_City-n,Sun City,n
oewn-Sun_Valley-n,Sun Valley,n
oewn-Sunbelt-n,Sunbelt,n
oewn-Sunda_Islands-n,Sunda Islands,n
oewn-Sunderland-n,Sunderland,n
oewn-Sunflower_State-n,Sunflower State,n
oewn-Sunshine_State-n,Sunshine State,n
oewn-Suomi-n,Suomi,n
oewn-Superfund_site-n,Superfund site,n
oewn-Superior-n,Superior,n
oewn-Sur-n,Sur,n
oewn-Surinam-n,Surinam,n
oewn-Suriname-n,Suriname,n
oewn-Surrey-n,Surrey,n
oewn-Susa-n,Susa,n
oewn-Susah-n,Susah,n
oewn-Susiana-n,Susiana,n
oewn-Sussex-n,Sussex,n
oewn-Suva-n,Suva,n
oewn-Svalbard-n,Svalbard,n
oewn-Sverige-n,Sverige,n
oewn-Svizzera-n,Svizzera,n
oewn-Swansea-n,Swansea,n
oewn-Swaziland-n,Swaziland,n
oewn-Sweden-n,Sweden,n
oewn-Swiss_Confederation-n,Swiss Confederation,n
oewn-Swiss_canton-n,Swiss canton,n
oewn-Switzerland-n,Switzerland,n
oewn-Sydney-n,Sydney,n
oewn-Syracuse-n,Syracuse,n
oewn-Syria-n,Syria,n
oewn-Syrian_Arab_Republic-n,Syrian Arab Republic,n
oewn-Syrian_Desert-n,Syrian Desert,n
oewn-Szechuan-n,Szechuan,n
oewn-Szechwan-n,Szechwan,n
oewn-Szechwan_province-n,Szechwan province,n
oewn-safari_park-n,safari park,n
